Date;GOOG.NASDAQ_AAPL - Close;GOOG.NASDAQ_GOOGL - Close;GOOG.NASDAQ_MSFT - Close;GOOG.NASDAQ_FB - Close;GOOG.NYSE_ORCL - Close
2011-07-25;56.93;309.8;27.91;;32.21
2011-07-26;57.63;311.57;28.08;;32.14
2011-07-27;56.08;303.91;27.33;;30.71
2011-07-28;55.97;305.78;27.72;;30.66
2011-07-29;55.78;302.15;27.4;;30.58
2011-08-01;56.68;303.69;27.27;;30.11
2011-08-02;55.46;297.37;26.64;;29.68
2011-08-03;56.08;300.89;26.92;;30.19
2011-08-04;53.91;289.05;25.94;;28.88
2011-08-05;53.37;289.81;25.68;;28.35
2011-08-08;50.46;273.28;24.48;;26.02
2011-08-09;53.43;286.99;25.58;;27.6
2011-08-10;51.96;274.78;24.2;;26.48
2011-08-11;53.39;281.35;25.19;;27.7
2011-08-12;53.86;282.17;25.1;;27.39
2011-08-15;54.77;278.89;25.51;;27.64
2011-08-16;54.35;269.77;25.35;;27.57
2011-08-17;54.35;266.84;25.24;;27.47
2011-08-18;52.29;252.69;24.67;;25.19
2011-08-19;50.86;245.71;24.05;;24.78
2011-08-22;50.92;249.33;23.98;;25.06
2011-08-23;53.37;259.67;24.72;;26.2
2011-08-24;53.74;261.91;24.9;;26.68
2011-08-25;53.39;260.28;24.57;;25.9
2011-08-26;54.8;263.69;25.25;;26.65
2011-08-29;55.71;269.81;25.84;;27.91
2011-08-30;55.71;270.62;26.23;;27.87
2011-08-31;54.98;270.75;26.6;;28.07
2011-09-01;54.43;266.52;26.21;;27.84
2011-09-02;53.44;262.68;25.8;;26.97
2011-09-06;54.25;261.35;25.51;;26.49
2011-09-07;54.85;267.28;26.0;;27.63
2011-09-08;54.88;267.75;26.22;;26.72
2011-09-09;53.93;262.69;25.74;;26.0
2011-09-12;54.28;265.33;25.89;;26.75
2011-09-13;54.95;265.02;26.04;;27.72
2011-09-14;55.61;266.3;26.5;;28.15
2011-09-15;56.14;271.55;26.99;;28.95
2011-09-16;57.21;273.61;27.12;;29.23
2011-09-19;58.8;273.61;27.21;;29.02
2011-09-20;59.06;273.59;26.98;;28.35
2011-09-21;58.88;269.87;25.99;;29.54
2011-09-22;57.4;260.59;25.06;;28.34
2011-09-23;57.76;263.02;25.06;;28.9
2011-09-26;57.6;266.21;25.44;;29.71
2011-09-27;57.04;269.94;25.67;;30.13
2011-09-28;56.72;264.68;25.58;;29.46
2011-09-29;55.8;264.01;25.45;;29.65
2011-09-30;54.47;257.78;24.89;;28.74
2011-10-03;53.51;248.01;24.53;;27.94
2011-10-04;53.21;251.2;25.34;;28.69
2011-10-05;54.04;252.6;25.89;;29.51
2011-10-06;53.91;257.61;26.34;;30.07
2011-10-07;52.83;257.82;26.25;;29.91
2011-10-10;55.54;268.85;26.94;;30.97
2011-10-11;57.18;271.86;27.0;;30.93
2011-10-12;57.46;274.52;26.96;;31.11
2011-10-13;58.35;279.77;27.18;;31.14
2011-10-14;60.29;296.14;27.27;;31.85
2011-10-17;60.0;291.5;26.98;;31.23
2011-10-18;60.32;295.55;27.31;;31.88
2011-10-19;56.95;290.64;27.13;;31.49
2011-10-20;56.47;292.13;27.04;;31.53
2011-10-21;56.12;295.54;27.16;;32.12
2011-10-24;57.97;298.51;27.19;;32.87
2011-10-25;56.82;291.87;26.81;;32.37
2011-10-26;57.23;293.45;26.59;;32.4
2011-10-27;57.81;299.63;27.25;;33.66
2011-10-28;57.85;300.37;26.98;;33.69
2011-10-31;57.83;296.62;26.63;;32.77
2011-11-01;56.64;289.61;25.99;;31.69
2011-11-02;56.77;292.7;26.01;;32.28
2011-11-03;57.58;299.05;26.53;;33.11
2011-11-04;57.18;298.37;26.25;;32.55
2011-11-07;57.1;304.47;26.8;;32.87
2011-11-08;58.03;306.48;27.16;;33.61
2011-11-09;56.47;300.78;26.2;;31.59
2011-11-10;55.03;297.84;26.28;;31.73
2011-11-11;54.95;304.48;26.91;;32.37
2011-11-14;54.18;306.81;26.76;;32.3
2011-11-15;55.55;308.59;26.74;;32.96
2011-11-16;54.97;306.04;26.07;;31.99
2011-11-17;53.92;300.74;25.54;;30.82
2011-11-18;53.56;297.74;25.3;;30.6
2011-11-21;52.72;290.76;25.0;;29.91
2011-11-22;53.79;290.29;24.79;;29.81
2011-11-23;52.43;285.34;24.47;;29.0
2011-11-25;51.94;281.78;24.3;;28.74
2011-11-28;53.73;294.39;24.87;;29.87
2011-11-29;53.31;291.76;24.84;;29.74
2011-11-30;54.6;299.99;25.58;;31.35
2011-12-01;55.42;307.19;25.28;;31.67
2011-12-02;55.67;310.49;25.22;;31.2
2011-12-05;56.14;313.14;25.7;;31.9
2011-12-06;55.85;312.2;25.66;;31.73
2011-12-07;55.58;312.01;25.6;;31.54
2011-12-08;55.81;308.33;25.4;;30.74
2011-12-09;56.23;314.02;25.7;;31.69
2011-12-12;55.98;313.01;25.51;;31.32
2011-12-13;55.54;313.13;25.76;;30.83
2011-12-14;54.31;309.34;25.59;;29.87
2011-12-15;54.13;310.08;25.56;;29.03
2011-12-16;54.43;313.29;26.0;;29.21
2011-12-19;54.6;311.23;25.53;;28.62
2011-12-20;56.56;315.5;26.02;;29.17
2011-12-21;56.64;313.22;25.76;;25.77
2011-12-22;56.94;315.16;25.81;;25.69
2011-12-23;57.62;316.89;26.03;;26.06
2011-12-27;58.08;320.45;26.04;;25.62
2011-12-28;57.52;320.17;25.82;;25.51
2011-12-29;57.87;321.52;26.02;;25.8
2011-12-30;57.86;323.27;25.96;;25.65
2012-01-03;58.75;333.04;26.76;;25.86
2012-01-04;59.06;334.47;27.4;;26.01
2012-01-05;59.72;329.83;27.68;;26.59
2012-01-06;60.34;325.34;28.1;;26.93
2012-01-09;60.25;311.54;27.74;;27.03
2012-01-10;60.46;311.88;27.84;;26.97
2012-01-11;60.36;313.29;27.72;;26.89
2012-01-12;60.2;315.13;28.0;;27.17
2012-01-13;59.97;312.81;28.25;;27.34
2012-01-17;60.67;314.6;28.26;;27.66
2012-01-18;61.3;316.77;28.23;;28.34
2012-01-19;61.11;320.1;28.12;;28.56
2012-01-20;60.04;293.29;29.71;;28.71
2012-01-23;61.06;293.05;29.73;;28.39
2012-01-24;60.06;290.76;29.34;;28.51
2012-01-25;63.81;285.03;29.56;;28.51
2012-01-26;63.52;284.33;29.5;;28.29
2012-01-27;63.9;290.28;29.23;;28.42
2012-01-30;64.72;289.13;29.61;;28.6
2012-01-31;65.21;290.35;29.53;;28.21
2012-02-01;65.17;290.71;29.89;;28.88
